iter	F1	Logloss
87	0.6870355078	0.6015717167
88	0.6866873065	0.600998471
89	0.6863088493	0.6003719434
90	0.6848217038	0.5996539889
91	0.6857142857	0.5989180184
92	0.6855029282	0.5982118311
93	0.6867234829	0.5973672786
94	0.6871858008	0.5966327602
95	0.6875064057	0.5959494968
96	0.6881015769	0.5952994062
97	0.6915561041	0.5946595122
98	0.6916099773	0.5939830811
99	0.6911976912	0.5933823473
100	0.6920379538	0.5927312201
101	0.6930774786	0.5920418757
102	0.693877551	0.591346544
103	0.6941382507	0.5907166038
104	0.6948908117	0.5901233867
105	0.6942983813	0.5895554807
106	0.6945503245	0.5889674909
107	0.6949974214	0.5883029305
108	0.695741617	0.5876392248
109	0.6959292763	0.5870532977
110	0.6967449526	0.5863987341
111	0.695616382	0.5859179538
112	0.6958401977	0.5852582091
113	0.6955088587	0.5846330025
114	0.6970321517	0.5840228585
115	0.6965829559	0.5833116968
116	0.6969135802	0.5826744816
117	0.6965460526	0.5821922486
118	0.6988671473	0.5816683138
119	0.7001858352	0.581063196
120	0.7003095975	0.5805637629
121	0.6999793516	0.5801837572
122	0.6998451213	0.5796984815
123	0.7024117586	0.5790128733
124	0.7027306578	0.578462532
125	0.7034967929	0.577958539
126	0.7036194416	0.5775041173
127	0.7037037037	0.5770645793
128	0.7031443939	0.5766340889
129	0.7039752194	0.5761291135
130	0.7034625323	0.5755178578
131	0.7024117586	0.574995216
132	0.702713901	0.5745985163
133	0.7031055901	0.5741485987
134	0.7031055901	0.5737487317
135	0.702859511	0.5732384543
136	0.7038724374	0.5728538913
137	0.7045431026	0.5724903536
138	0.7046160215	0.5719726995
139	0.7047264453	0.5715349016
140	0.7055905756	0.5710642742
141	0.7058458355	0.5705798249
142	0.7062228654	0.5701104942
143	0.7055297158	0.5696136241
144	0.7053469852	0.5689948584
145	0.7061135823	0.5683398259
146	0.7067575945	0.5678199688
147	0.7073170732	0.5673323092
148	0.7070247934	0.5668411775
149	0.7079627715	0.5662874183
150	0.7084710744	0.5658992417
151	0.7087770082	0.5655208585
152	0.7092301325	0.5650028012
153	0.7096907643	0.5646045092
154	0.709057072	0.5641099342
155	0.7092037229	0.5636433432
156	0.7088372093	0.5632198631
157	0.709250646	0.5627578524
158	0.7091510019	0.5624091692
159	0.7095375723	0.5619886941
160	0.7093179238	0.561582871
161	0.7103768715	0.5612276516
162	0.7108906799	0.5607579367
163	0.7114371319	0.5603579363
164	0.7120851856	0.5598620827
165	0.7120115774	0.5594982194
166	0.7120429663	0.5591402329
167	0.713592734	0.558848145
168	0.7128692419	0.5584667729
169	0.71254643	0.5580775802
170	0.7121337185	0.5574829096
171	0.7128406276	0.557133095
172	0.7132535095	0.5566833488
173	0.7134454649	0.5563163068
174	0.7134454649	0.5559253529
175	0.7131367292	0.5556434229
176	0.7143151815	0.555205518
177	0.7143742255	0.5548109729
178	0.7141529885	0.5544759112
179	0.7143004646	0.5540055218
180	0.7147723753	0.5535175157
181	0.7145955996	0.5531651
182	0.7149059334	0.5528090691
183	0.7150237652	0.5524496602
184	0.7151114781	0.5520710158
185	0.7150376716	0.5516589325
186	0.7145214521	0.5513432071
187	0.715140264	0.5509514053
188	0.7155225727	0.5505140785
189	0.7158610739	0.5500507189
190	0.716184197	0.5497294279
191	0.7163317877	0.5493874791
192	0.7162704538	0.5489303285
193	0.7167404054	0.5484559125
194	0.7168879284	0.5481116664
195	0.7170355121	0.5477223014
196	0.7178747941	0.5472965923
197	0.7180385289	0.5469856783
198	0.7179962894	0.5465638736
199	0.718556701	0.5462232855
200	0.7189111157	0.5458483546
201	0.7176155116	0.5455447147
202	0.7187467793	0.5452534446
203	0.7190014442	0.5449520315
204	0.7189272821	0.544540246
205	0.7191915025	0.5441312174
206	0.7192240223	0.5437634631
207	0.7191173438	0.5433120485
208	0.7197524497	0.5429944441
209	0.7195461578	0.5425163054
210	0.7201650335	0.5421691099
211	0.7200907591	0.5417767908
212	0.7202227493	0.5414536867
213	0.7207671685	0.541116947
214	0.7207671685	0.5407286864
215	0.7208990618	0.5403938166
216	0.7210477467	0.5400390506
217	0.721196493	0.5397934635
218	0.721196493	0.5394814005
219	0.7213283828	0.5392113652
220	0.7212708892	0.5388605456
221	0.7216835156	0.5384798434
222	0.7218153687	0.5382584173
223	0.7221935883	0.5377705883
224	0.7228518442	0.5374300938
225	0.7230404779	0.5371637274
226	0.7233779609	0.536953526
227	0.723623263	0.5366744518
228	0.7234173958	0.5364185402
229	0.7237153743	0.535967272
230	0.7242764445	0.5357366196
231	0.7242018538	0.5354478641
232	0.7250257467	0.5350738184
233	0.7260753241	0.5346822203
234	0.72605699	0.5344689775
235	0.7263374486	0.5341674838
236	0.7266742105	0.5339388535
237	0.7263006375	0.5336765514
238	0.7262443439	0.5332165012
239	0.7260950031	0.5329786516
240	0.726076678	0.5326250765
241	0.726618705	0.5322596495
242	0.7262455059	0.5319448457
243	0.7260400616	0.5316518595
244	0.7262271514	0.5313567901
245	0.7266940452	0.5310553479
246	0.726600226	0.5307103918
247	0.7268428087	0.5304964516
248	0.7267119062	0.5301777413
249	0.7270856908	0.5298711453
250	0.7277589221	0.5295006719
251	0.7281143915	0.5291648401
252	0.7283379587	0.5288235471
253	0.7288240132	0.5284717391
254	0.7291045543	0.5282643115
255	0.7290103792	0.5279378856
256	0.7285420945	0.527630671
257	0.7298130265	0.5272485728
258	0.7300380228	0.5268444816
259	0.7295713845	0.5265219601
260	0.7298130265	0.5261657239
261	0.7303901437	0.525810297
262	0.7307257982	0.5254458737
263	0.7307810736	0.5251263494
264	0.7307257982	0.5249062313
265	0.732067727	0.5245268295
266	0.732238193	0.5242583244
267	0.7331414474	0.5238832862
268	0.7326895418	0.5235756074
269	0.7329703072	0.5231958051
270	0.7329154249	0.522863833
271	0.7330047238	0.5225877748
272	0.7330938943	0.5221409232
273	0.7337848933	0.5218868237
274	0.7346059113	0.5215169499
275	0.7349409954	0.5212238421
276	0.7353182752	0.5209048625
277	0.7356416316	0.5205622667
278	0.7359440847	0.5203555857
279	0.7358897913	0.5199499138
280	0.7362467866	0.5197347648
281	0.7361925332	0.5195088702
282	0.7368096267	0.5192326477
283	0.7366255144	0.5190325049
284	0.7367013067	0.5187346055
285	0.7368312757	0.5185246457
286	0.7368854145	0.5183282694
287	0.737037037	0.5179888949
288	0.7371992597	0.5177153669
289	0.738053643	0.5174929356
290	0.7382053654	0.5172942151
291	0.7386702292	0.5170349448
292	0.7386165073	0.5168055032
293	0.7390812866	0.5165428514
294	0.7388757579	0.516229426
295	0.7401396878	0.5159536904
296	0.739621866	0.5156043138
297	0.7401396878	0.515377064
298	0.7400862955	0.5150443928
299	0.7403984391	0.5147602249
300	0.7406570842	0.5144891782
301	0.7401930581	0.5142324306
302	0.7401704137	0.5138390181
303	0.7410219577	0.5134835463
304	0.7408470926	0.5132750719
305	0.7416675213	0.51314095
306	0.7408545958	0.5129061852
307	0.7408545958	0.5126679629
308	0.7409305185	0.512257583
309	0.741727282	0.5120507883
310	0.7420842299	0.511751048
311	0.7418792909	0.5114861072
312	0.7418032787	0.5113073534
313	0.7424413242	0.5109081263
314	0.742669674	0.5106236572
315	0.7427692308	0.5103713613
316	0.7430270714	0.510240999
317	0.7431794872	0.5100116636
318	0.7438999385	0.5098468735
319	0.7438812084	0.5094796892
320	0.7442384513	0.5091550747
321	0.7444956477	0.5089525711
322	0.7446481614	0.5086285055
323	0.7449533764	0.5083741902
324	0.7452144539	0.508116725
325	0.745443375	0.5078495553
326	0.7450337907	0.5076528226
327	0.745110087	0.5074707809
328	0.745110087	0.507283499
329	0.745110087	0.5071169287
330	0.7454954955	0.5068252629
331	0.7456759799	0.5066135744
332	0.7456517291	0.506433446
333	0.7462381001	0.5061936958
334	0.7464428294	0.5060268586
335	0.7466230045	0.5057420866
336	0.7460853546	0.5054469372
337	0.7460885571	0.5050887969
338	0.7467021168	0.5049125627
339	0.7470076726	0.5046690791
340	0.7468574348	0.5044339766
341	0.7473156764	0.5041359157
342	0.7474685486	0.5038758108
343	0.7480572597	0.5035798229
344	0.7481852571	0.503472373
345	0.7476482618	0.5030403184
346	0.7478011863	0.5027854708
347	0.7480323009	0.5025435694
348	0.7480323009	0.5022818692
349	0.7484411735	0.5020712297
350	0.7485942133	0.5018229474
351	0.7488248518	0.5015769321
352	0.749208295	0.5012995151
353	0.7488509856	0.5009925152
354	0.7491830065	0.5007136466
355	0.749770291	0.500465002
356	0.749846845	0.5003228241
357	0.7501020825	0.5000722982
358	0.7500255389	0.4996766243
359	0.7499234147	0.4993863426
360	0.7501276422	0.4992245419
361	0.750459465	0.4989641499
362	0.7510462386	0.4986833456
363	0.7513519029	0.4984340739
364	0.7514285714	0.4982352659
365	0.7512752499	0.4979883981
366	0.7514026318	0.497755892
367	0.7512752499	0.4975671045
368	0.7511737089	0.4973982573
369	0.7512503828	0.4972246954
370	0.7516326531	0.4970168224
371	0.7515559637	0.4967717213
372	0.7516833299	0.4965799225
373	0.7519379845	0.4963195698
374	0.7522187086	0.4959914093
375	0.7523964919	0.4958084722
376	0.7526004487	0.4955604788
377	0.7525237076	0.4953966686
378	0.7525237076	0.4952495391
379	0.7525237076	0.4950801652
380	0.7522954499	0.4948947456
381	0.7524732279	0.4946500133
382	0.7524227277	0.4945111819
383	0.7521681461	0.494257091
384	0.7522187086	0.4940377073
385	0.7523459812	0.4937795573
386	0.7527803285	0.4935564763
387	0.752753978	0.4934072285
388	0.7524994899	0.4932111973
389	0.752244898	0.4929919894
390	0.7526004487	0.4927508589
391	0.7531858497	0.4924662066
392	0.7534665579	0.4921383545
393	0.7534665579	0.4919553933
394	0.7538743883	0.4917773657
395	0.7541284404	0.4915022099
396	0.7548400245	0.4913180669
397	0.7549439348	0.4910160942
398	0.755043815	0.490784174
399	0.7553744269	0.4906295691
400	0.7555781966	0.4904086081
401	0.7551706572	0.4901918799
402	0.7553245694	0.4900030146
403	0.7557049715	0.4897898006
404	0.7557049715	0.4896287093
405	0.7558542048	0.4894359858
406	0.7556279923	0.4891502024
407	0.7552476055	0.4889439869
408	0.7555283807	0.4886358018
409	0.7554740809	0.4884541005
410	0.7560354487	0.4882823667
411	0.7563880688	0.4880835717
412	0.7560578294	0.4878384572
413	0.7568447837	0.4876839385
414	0.7569713006	0.4874791171
415	0.7577576559	0.4872196028
416	0.7580103753	0.4870848201
417	0.7582138134	0.4869508215
418	0.7583680944	0.4866910453
419	0.7593778591	0.4865069901
420	0.7591745451	0.4862830726
421	0.7589430894	0.4861316914
422	0.7589920748	0.4858875351
423	0.7590899858	0.4856328379
424	0.7594191124	0.4854071389
425	0.7592160049	0.4852352589
426	0.7597481722	0.4850996954
427	0.7596710326	0.4849155901
428	0.7599228505	0.4847871047
429	0.7600202943	0.4845641733
430	0.7604261796	0.484438183
431	0.7603976466	0.4841638765
432	0.7599918848	0.4839659085
433	0.7604462475	0.4837727875
434	0.76072624	0.4835418267
435	0.761026057	0.4833404999
436	0.7607946483	0.4831382101
437	0.7607660351	0.4827871132
438	0.7610942249	0.4825751244
439	0.7620301894	0.4823611565
440	0.7627152989	0.4821586111
441	0.7623872733	0.4819606282
442	0.7627445019	0.4817524022
443	0.7628218123	0.481535354
444	0.7630725578	0.4812593696
445	0.7635552853	0.4810925059
446	0.7634779084	0.4809305133
447	0.7635073492	0.4807292498
448	0.763872013	0.4805205744
449	0.764604637	0.4802263639
450	0.7646343934	0.4799732257
451	0.7647594937	0.4797636399
452	0.7647297024	0.4796148368
453	0.765057192	0.4793902783
454	0.765057192	0.4791876759
455	0.7653371128	0.4790153736
456	0.7652895909	0.4788290688
457	0.7653371128	0.4786301856
458	0.7654320988	0.4784338717
459	0.7657293142	0.4783207436
460	0.7656044512	0.4781116587
461	0.7655744337	0.4780118843
462	0.7660564377	0.4778730122
463	0.7658541519	0.4776218407
464	0.7662587236	0.4774002149
465	0.7665554545	0.4771353168
466	0.7669127313	0.4768694165
467	0.7671149762	0.4763126851
468	0.7671149762	0.4760481417
469	0.7671149762	0.4757698538
470	0.7670845127	0.4756086257
471	0.7672091378	0.4754676413
472	0.7676604346	0.4752500116
473	0.7674583123	0.4750788912
474	0.7678156272	0.4748030101
475	0.7680177904	0.4746551961
476	0.7680177904	0.474540806
477	0.7682199535	0.474407651
478	0.7680485339	0.4742746557
479	0.7679708826	0.4740814681
480	0.7679401658	0.4738627684
481	0.7678932471	0.4737124568
482	0.7681262008	0.4736172468
483	0.768359296	0.4733347228
484	0.7682815819	0.4731786585
485	0.7683284457	0.4730595937
486	0.768111549	0.4728415908
487	0.7681730866	0.4725803892
488	0.7682976142	0.4724596883
489	0.7684997978	0.4723868556
490	0.7684689237	0.4721551043
491	0.768904165	0.4719110451
492	0.7685774947	0.4717307237
493	0.7684061489	0.4715616168
494	0.7684529828	0.4714020038
495	0.7685774947	0.4712377156
496	0.7681262008	0.4710984573
497	0.7683752907	0.4709614871
498	0.7683284457	0.470849494
499	0.7681730866	0.4707600519
