iter	F1	Logloss
147	0.7130775578	0.5671093594
148	0.7133429573	0.566605247
149	0.7133731712	0.5661380725
150	0.713932399	0.5656649767
151	0.7142562835	0.5650860242
152	0.7148594378	0.5646051464
153	0.715299928	0.564155458
154	0.715815486	0.5637441406
155	0.7163748713	0.5634314307
156	0.7163011018	0.5630419274
157	0.7164332784	0.5625664042
158	0.7169306727	0.561985132
159	0.7178960345	0.5617098347
160	0.7179697935	0.5612789198
161	0.7176325524	0.5608832332
162	0.7181173569	0.5605540146
163	0.7180435676	0.5602409208
164	0.7183967112	0.5598966831
165	0.7182070525	0.5595376021
166	0.7185284143	0.5589938617
167	0.7187242798	0.5585383517
168	0.7187917394	0.5581081802
169	0.719170346	0.557642302
170	0.7197288693	0.5571892458
171	0.7199261614	0.5566177571
172	0.7192209124	0.5562508445
173	0.7190158893	0.5558385987
174	0.7198934099	0.5554651991
175	0.7199261614	0.555123049
176	0.7197700677	0.5547152624
177	0.7205912544	0.5542829376
178	0.7217721259	0.5538669304
179	0.7218631374	0.5534847668
180	0.7212643678	0.5530475279
181	0.7208777687	0.5526713997
182	0.7214930271	0.5523632149
183	0.7208132252	0.5519254536
184	0.7205172945	0.5514643178
185	0.7205746537	0.5510416984
186	0.7208205128	0.5503739217
187	0.7214930271	0.5499236783
188	0.721271143	0.5496646241
189	0.7213619116	0.5493031317
190	0.7217043941	0.5487701467
191	0.7217043941	0.5484293574
192	0.7221141043	0.5481065118
193	0.7220571663	0.5476494119
194	0.7222791556	0.547161103
195	0.7224498156	0.546792824
196	0.7227114479	0.5463169035
197	0.7229335245	0.5460293882
198	0.7235872236	0.5455885422
199	0.7235131539	0.5451798208
200	0.7242225859	0.544705795
201	0.7247058824	0.5444123691
202	0.7247978713	0.5440452798
203	0.7245576353	0.5437749873
204	0.7253398753	0.5435581645
205	0.7251713204	0.5430809231
206	0.7255062385	0.5426926085
207	0.7262135922	0.542290939
208	0.7264922322	0.5419359323
209	0.7262878168	0.5416402208
210	0.7266216493	0.5412297459
211	0.726993865	0.5409474315
212	0.7270126686	0.5406541602
213	0.7270499336	0.5402731573
214	0.7271984476	0.5400147276
215	0.7271799061	0.5397567463
216	0.7271798017	0.539319465
217	0.7278299959	0.5389641432
218	0.7273470222	0.5385771027
219	0.727569998	0.5382674508
220	0.7275143091	0.5379517734
221	0.7275326797	0.5376684286
222	0.7272355646	0.5372756151
223	0.7271798017	0.5369704052
224	0.7274399591	0.5367081672
225	0.7277369281	0.5363558554
226	0.7278668437	0.535980698
227	0.727328494	0.5355153075
228	0.7273470222	0.5351922012
229	0.7275883194	0.5348888109
230	0.7279779524	0.5346189413
231	0.7280898876	0.5341902561
232	0.7280898876	0.5338337438
233	0.7284795262	0.533554802
234	0.7281077771	0.5332522776
235	0.7285524839	0.5329021358
236	0.7291645415	0.5326528266
237	0.7296084829	0.5322972371
238	0.7298674822	0.5320354443
239	0.7299032094	0.531664324
240	0.7301263759	0.5310616221
241	0.7296636086	0.5307571541
242	0.7303496789	0.5304338249
243	0.7303496789	0.5301708859
244	0.7303107489	0.5298568058
245	0.7306242998	0.5295793746
246	0.7309220581	0.5292637607
247	0.7307182883	0.5290173656
248	0.7307927451	0.5287650108
249	0.7314588427	0.5282537776
250	0.731995518	0.5280185207
251	0.7321046737	0.5276797147
252	0.7320501069	0.5273884742
253	0.7329736333	0.5270231912
254	0.733455508	0.5268079399
255	0.733489366	0.5265879844
256	0.7331366365	0.52632834
257	0.7341128622	0.5260274421
258	0.7336519882	0.5258009366
259	0.7333943648	0.525515813
260	0.7333197722	0.5249706323
261	0.7337807606	0.5247387357
262	0.7340587817	0.5244430365
263	0.7340046791	0.5242726824
264	0.7343368592	0.5237578104
265	0.734648231	0.5234491886
266	0.7344242301	0.5231845764
267	0.7352253077	0.5228998355
268	0.7349262837	0.5225630385
269	0.7355153486	0.5222681178
270	0.7352043929	0.5219818254
271	0.7359219354	0.5217123862
272	0.735996747	0.5214548813
273	0.7366815779	0.5211080522
274	0.7363710334	0.5207782658
275	0.7366707367	0.5203669648
276	0.7367992675	0.5200585933
277	0.7367992675	0.5197910865
278	0.7367457006	0.5195169067
279	0.736210055	0.5192681924
280	0.7365421797	0.51902227
281	0.7360390601	0.5186410749
282	0.736595788	0.5183737665
283	0.7374631268	0.5181705628
284	0.7374415294	0.5179178866
285	0.7374949166	0.5175501693
286	0.7377831962	0.5171644115
287	0.7379114181	0.5167668785
288	0.7380928201	0.516485468
289	0.7381991676	0.5161421316
290	0.7386363636	0.5157770967
291	0.7385833164	0.5155457899
292	0.7385302477	0.5152919557
293	0.7393422655	0.5149682327
294	0.7392893401	0.5147401642
295	0.7397399431	0.5144319149
296	0.7398679533	0.5142338767
297	0.7402518278	0.5139790466
298	0.7405828003	0.5136680044
299	0.7405526209	0.5132759362
300	0.7406805485	0.5129248601
301	0.7415228426	0.5126830765
302	0.7411394333	0.5124303617
303	0.7416734362	0.5121726663
304	0.7419583968	0.5119395322
305	0.7417554541	0.5115975787
306	0.7412970669	0.5113888151
307	0.7427933415	0.5111736055
308	0.7427411168	0.5109267698
309	0.7425088878	0.5107331134
310	0.7432747944	0.5105151473
311	0.7434778195	0.510150232
312	0.7435585311	0.5098425745
313	0.7441152597	0.5096479329
314	0.7439407768	0.5093501031
315	0.7441907661	0.5090421983
316	0.7440397687	0.508789888
317	0.7442945532	0.5085359233
318	0.7445255474	0.5083725571
319	0.7449827691	0.5081170427
320	0.74513382	0.5078746995
321	0.7451854855	0.5075916983
322	0.7455873402	0.5073470153
323	0.7455117152	0.5071525538
324	0.7455117152	0.5069449445
325	0.7465017238	0.5065681047
326	0.74675588	0.506293181
327	0.747188165	0.5060701882
328	0.7473662885	0.5057758007
329	0.7469611021	0.5054878144
330	0.7475915222	0.5052959364
331	0.7477943413	0.5051010635
332	0.7479213141	0.5048991848
333	0.7480730223	0.5045933155
334	0.7479971605	0.5044085099
335	0.7483007	0.5042108984
336	0.7488084373	0.5038836558
337	0.7489611837	0.5037426628
338	0.7490621515	0.5035421446
339	0.7487824675	0.5032818098
340	0.7488843813	0.5031146509
341	0.7492649295	0.5029725523
342	0.7495692713	0.5026945445
343	0.7499493414	0.5024780172
344	0.7502025932	0.502123071
345	0.7498733664	0.5018531821
346	0.7504812076	0.5016037073
347	0.7507854464	0.5014111045
348	0.7513946648	0.5012022335
349	0.7514450867	0.5009343939
350	0.7514450867	0.5006567474
351	0.7514696939	0.5005262485
352	0.7512175325	0.5002845718
353	0.7517241379	0.500073921
354	0.7516233766	0.499858391
355	0.751725538	0.4996573849
356	0.7514216084	0.4994288994
357	0.7512690355	0.4991838904
358	0.7516996449	0.498917839
359	0.7518522277	0.4987222822
360	0.7520048726	0.4984647304
361	0.7519041332	0.4982511051
362	0.752637987	0.4980437486
363	0.7522581955	0.4977260786
364	0.752284264	0.4974048685
365	0.7524611793	0.4971127383
366	0.7526903553	0.4968135956
367	0.752893401	0.4965866547
368	0.7532994924	0.4963592778
369	0.7530964467	0.4961398802
370	0.7532994924	0.4959729676
371	0.7538555195	0.4956621622
372	0.7540850502	0.4953213269
373	0.7538820664	0.4950704146
374	0.7542613636	0.4948022276
375	0.7545408422	0.4945622984
376	0.7543147208	0.4943566188
377	0.7542381484	0.4941496644
378	0.7542613636	0.493838158
379	0.754770605	0.4936204281
380	0.7544642857	0.493354421
381	0.7542347094	0.4930836379
382	0.7539320142	0.4929010582
383	0.7545408422	0.4926303942
384	0.7550730519	0.4923743104
385	0.7550461507	0.4922151354
386	0.7554518714	0.4918810733
387	0.7563894523	0.4916279326
388	0.7563621616	0.4914465421
389	0.7558799676	0.4912174961
390	0.7558304604	0.4910997577
391	0.7561321711	0.4909053589
392	0.7563400284	0.4906200762
393	0.7564167597	0.490303723
394	0.7565649397	0.4900412795
395	0.756614293	0.4897795926
396	0.7566909976	0.4896630569
397	0.7568170299	0.489477415
398	0.7568170299	0.4892671827
399	0.7563621616	0.4891502043
400	0.7570690179	0.4887338946
401	0.7571457531	0.4885019146
402	0.7579779151	0.4883023488
403	0.7584110255	0.4880702895
404	0.7584599797	0.487860418
405	0.7587115073	0.487502783
406	0.7588372329	0.4873314156
407	0.7584599797	0.4871254952
408	0.7582083502	0.4868693143
409	0.7588724397	0.4866610098
410	0.7587465774	0.4863764043
411	0.7590752383	0.4860619718
412	0.7592986723	0.4858505486
413	0.7599554159	0.4856795328
414	0.7606118934	0.4854656771
415	0.7604092797	0.4852401363
416	0.7605063291	0.4850260381
417	0.761036857	0.4848431736
418	0.7612877101	0.484575917
419	0.761721519	0.484338429
420	0.7616732503	0.4841994907
421	0.7619047619	0.4840248706
422	0.7622328032	0.4837806151
423	0.7623872733	0.4834423284
424	0.7621073961	0.4832861022
425	0.7623581848	0.4830676959
426	0.7622809683	0.4828223105
427	0.7622809683	0.4825630003
428	0.7623581848	0.4823980484
429	0.7624063196	0.4822888758
430	0.7627341772	0.4821310317
431	0.762483541	0.4819388597
432	0.762454435	0.4817617008
433	0.7625316456	0.4816232535
434	0.762705001	0.4813789015
435	0.7629554656	0.481166207
436	0.7632537434	0.4809698735
437	0.7630700779	0.4806391903
438	0.7631472492	0.4804645945
439	0.763368038	0.4803087954
440	0.7636584379	0.4800398874
441	0.7637062513	0.4798876934
442	0.7641585761	0.4796640176
443	0.7644084934	0.4795173539
444	0.7645334142	0.4794012177
445	0.7645334142	0.4792622136
446	0.7647177827	0.4789723346
447	0.7653546494	0.4787068547
448	0.7655270079	0.4784442387
449	0.7657293142	0.478217641
450	0.7658368751	0.4779845359
451	0.7656992618	0.4777797195
452	0.7654795629	0.4775858446
453	0.7658842574	0.4773252797
454	0.7659316205	0.4772127507
455	0.766616085	0.4770150521
456	0.7669127313	0.4768115123
457	0.7671620665	0.4765504987
458	0.7676134641	0.476339255
459	0.7678156272	0.4761276956
460	0.7681730866	0.4759780302
461	0.7684997978	0.4757181763
462	0.7681423085	0.4755808999
463	0.7683752907	0.4754033121
464	0.7684529828	0.4752364
465	0.7685465939	0.4751327561
466	0.769013231	0.474966231
467	0.7688112312	0.4747488327
468	0.7694483734	0.4745748731
469	0.7694949495	0.4744181903
470	0.7694949495	0.4742922006
471	0.7691065119	0.4741430445
472	0.7691531241	0.4739405093
473	0.7691065119	0.4737122329
474	0.7695103483	0.4735258016
475	0.7697275479	0.4733608486
476	0.7697275479	0.4731980402
477	0.7699293643	0.4730611306
478	0.7700696759	0.4727780931
479	0.7705199394	0.4726371257
480	0.7704735939	0.4724998633
481	0.7702866371	0.4723506133
482	0.7702866371	0.4721772925
483	0.7708459519	0.4719771407
484	0.7715265174	0.4717168583
485	0.7716360702	0.4714635389
486	0.7714804357	0.4712734135
487	0.7715582451	0.4710604031
488	0.7714487348	0.4708810853
489	0.7720076636	0.4707124365
490	0.7718520012	0.4705451037
491	0.771494809	0.4704371358
492	0.7720677146	0.4701953541
493	0.7720677146	0.4700267906
494	0.771866183	0.4699400805
495	0.7717106589	0.4697885477
496	0.772640274	0.4695754012
497	0.772640274	0.4694336731
498	0.7734193809	0.4692540305
499	0.7733413995	0.4691598782
