iter	F1	Logloss
238	0.7250488231	0.5320790774
239	0.7252363337	0.531779295
240	0.7252363337	0.53137799
241	0.7249563341	0.5311269533
242	0.7248998047	0.5307998002
243	0.725665536	0.5304709722
244	0.7260583642	0.5301455749
245	0.7263201151	0.5297777439
246	0.727926078	0.5294153321
247	0.7279449522	0.5290584336
248	0.7283925272	0.5287921596
249	0.7277395502	0.5284776788
250	0.727702425	0.5281182866
251	0.7282251438	0.527970514
252	0.7282441179	0.5276637925
253	0.7288605774	0.5273909253
254	0.7294020957	0.5270839076
255	0.7295326143	0.5268088762
256	0.7292329808	0.5262938727
257	0.7295300636	0.5259915804
258	0.7300512821	0.5256829993
259	0.7295300636	0.5254066548
260	0.729735276	0.5249391693
261	0.730761338	0.524625432
262	0.730686365	0.5242538368
263	0.7307968413	0.5239759354
264	0.730386627	0.5236940098
265	0.7302368502	0.5234631063
266	0.7306273063	0.523126384
267	0.7305168171	0.5228748957
268	0.7307219032	0.5225634686
269	0.7312423124	0.5222254117
270	0.731672306	0.5220319943
271	0.7318023375	0.5218435381
272	0.7318773711	0.5214696615
273	0.7325069153	0.5211636225
274	0.7318573186	0.5208452758
275	0.7320824362	0.5204952402
276	0.7327321172	0.5202208968
277	0.7326367548	0.5199438685
278	0.7330465069	0.5196033826
279	0.7328416308	0.519261895
280	0.7336817297	0.5189103118
281	0.7342757632	0.5186057683
282	0.7338660111	0.5183926111
283	0.7336271395	0.5181353264
284	0.733702337	0.5177237782
285	0.7337981952	0.5174418453
286	0.7339073391	0.5171622736
287	0.7342965468	0.5167855945
288	0.7339618774	0.5165772094
289	0.7346855153	0.5163138315
290	0.7347607827	0.5159811242
291	0.7346855153	0.515704173
292	0.7346855153	0.515309642
293	0.7350409836	0.5150320541
294	0.7347064248	0.5147696029
295	0.7352459016	0.5144511096
296	0.7358819309	0.5142490772
297	0.7365613459	0.5139203988
298	0.7368744873	0.5136645151
299	0.7371656932	0.5134123344
300	0.7372195472	0.5131423136
301	0.7372195472	0.5129251337
302	0.7376293413	0.5127548667
303	0.7378879443	0.5122952238
304	0.7385025095	0.5120171037
305	0.7389212977	0.5116995359
306	0.7391793717	0.5113926344
307	0.7392104725	0.5111742864
308	0.7392104725	0.5109256935
309	0.7388769561	0.510762265
310	0.7390593047	0.5103888766
311	0.7391126559	0.510115465
312	0.7400061343	0.5097417473
313	0.7403698784	0.5094218706
314	0.7410130719	0.5090979999
315	0.7409601634	0.5087494174
316	0.7407558733	0.508368794
317	0.741315897	0.5081017534
318	0.7414444785	0.5078491639
319	0.7414972934	0.5076368041
320	0.741194487	0.5073722941
321	0.7412473206	0.5071292738
322	0.741859753	0.50692094
323	0.7420112302	0.5064928185
324	0.7425247474	0.5061868781
325	0.7425247474	0.5059980295
326	0.7425540596	0.5056731806
327	0.7424489796	0.5054365532
328	0.7431080253	0.505169533
329	0.7431136503	0.504987095
330	0.7439820481	0.5046487263
331	0.7440579414	0.5044688654
332	0.7439820481	0.5042929375
333	0.744570205	0.5041565786
334	0.7451100244	0.5039035457
335	0.7449343244	0.5036847713
336	0.7446786842	0.5035004292
337	0.7446786842	0.5033278281
338	0.7451379697	0.5030588935
339	0.7454934311	0.5027343829
340	0.7460527656	0.5023973544
341	0.7461561959	0.5022847524
342	0.7461561959	0.5021026481
343	0.7465118648	0.5018838724
344	0.7466639503	0.5016690715
345	0.7473266117	0.5014364979
346	0.7489795918	0.5010298323
347	0.74882677	0.5008108946
348	0.7485976543	0.5005694416
349	0.7490567962	0.5003709111
350	0.7492102313	0.5001293822
351	0.7495414714	0.499917727
352	0.7493376809	0.4996938442
353	0.7494646681	0.4994412689
354	0.7496432212	0.4992712882
355	0.7496432212	0.499000392
356	0.749898084	0.4987087887
357	0.7501273301	0.4985556649
358	0.7500254557	0.4984228013
359	0.7515768057	0.4981767283
360	0.7517542968	0.4979991555
361	0.7521871821	0.4978384633
362	0.7521871821	0.4976201677
363	0.7520602299	0.4974051631
364	0.7522879805	0.4972030627
365	0.7523644869	0.4968980031
366	0.7522114896	0.4966090335
367	0.7515768057	0.4963322461
368	0.7517788168	0.4961489181
369	0.7518552404	0.495995824
370	0.7522357724	0.4956656855
371	0.7523364486	0.4953205544
372	0.7524128823	0.4950691061
373	0.7527930124	0.4948561284
374	0.752919671	0.4945639893
375	0.7528694769	0.4943385723
376	0.7527427875	0.4941880084
377	0.7530726257	0.4939810863
378	0.753172911	0.4937879154
379	0.7537085958	0.493385564
380	0.7540117814	0.4931874451
381	0.7546978162	0.4929345989
382	0.7545214387	0.4926695834
383	0.7547246495	0.4924867431
384	0.7552305505	0.4921836299
385	0.7554833469	0.4919534977
386	0.7562411204	0.4917842766
387	0.7563946407	0.4914611197
388	0.7561693917	0.4912337139
389	0.7570311707	0.4910400848
390	0.7562956946	0.4909091765
391	0.7564493195	0.4906667716
392	0.7574865496	0.4903978567
393	0.7569268243	0.4901553127
394	0.7571573604	0.4899409588
395	0.7570862542	0.489668163
396	0.7577450482	0.489386727
397	0.7576188541	0.4892417806
398	0.7576680886	0.4889272705
399	0.7578220236	0.4887758607
400	0.7581513459	0.488604927
401	0.7582004671	0.4884559082
402	0.7580743449	0.4882213335
403	0.7580743449	0.4880481228
404	0.7581513459	0.4878400637
405	0.7582283625	0.4876501757
406	0.7585085848	0.4874716909
407	0.7583333333	0.4872233998
408	0.7587398374	0.487060947
409	0.7588940842	0.4868622451
410	0.7588169529	0.4865117716
411	0.7593213451	0.4862330811
412	0.7597765363	0.4859552142
413	0.7595733875	0.485724842
414	0.7606863641	0.4854657618
415	0.7607835177	0.485254387
416	0.7606577345	0.4851221319
417	0.7608607389	0.4849450965
418	0.7610350076	0.4847931053
419	0.7608607389	0.484659572
420	0.7610637434	0.4844020933
421	0.7617888652	0.4841427789
422	0.7618854536	0.4839273187
423	0.7620881906	0.4837992911
424	0.7622618565	0.4835631937
425	0.7622909275	0.483281184
426	0.7623682076	0.483166208
427	0.7624163795	0.4829568231
428	0.7631205674	0.4827323887
429	0.7631205674	0.4825242878
430	0.7629952376	0.4823919236
431	0.7630245287	0.4821941141
432	0.7629471977	0.4820087043
433	0.7629952376	0.4818246192
434	0.7629952376	0.4816651077
435	0.7632938317	0.4815425619
436	0.7630139761	0.4812840844
437	0.763091259	0.4811165452
438	0.7631205674	0.4809184216
439	0.763091259	0.4807076903
440	0.7628406443	0.4805065683
441	0.7632938317	0.4803238647
442	0.763091259	0.4801197995
443	0.7636216326	0.479857542
444	0.7633896932	0.4796628587
445	0.7635443038	0.4795377215
446	0.763872013	0.4792631802
447	0.7636695018	0.4791210761
448	0.7640267369	0.478957225
449	0.7641518987	0.4787919539
450	0.764229289	0.4785865827
451	0.7641041224	0.4784648334
452	0.7644795464	0.4783449068
453	0.764229289	0.4781891188
454	0.7643544304	0.4780573345
455	0.7650273224	0.4777836047
456	0.7651522817	0.4775812465
457	0.7649797571	0.4773740912
458	0.7655221311	0.47712786
459	0.7657894737	0.4769324133
460	0.765742053	0.4767557302
461	0.7658195808	0.4765586587
462	0.7660220715	0.4763826144
463	0.7661167898	0.4762091921
464	0.7662245621	0.4760062043
465	0.7663021466	0.4758930536
466	0.7660522585	0.4757458108
467	0.7665046578	0.4755048568
468	0.7670040486	0.4752183737
469	0.7676277188	0.4751030026
470	0.7675806941	0.4748584256
471	0.7677830618	0.4746651671
472	0.7675806941	0.4744237716
473	0.767891487	0.4741200974
474	0.7677830618	0.4739719599
475	0.7679384678	0.4738381525
476	0.7682963863	0.4736820718
477	0.7680939366	0.4734671418
478	0.7682186235	0.4733453074
479	0.7679692245	0.4732039189
480	0.7683901649	0.4729901605
481	0.7684679215	0.4727435132
482	0.7687171186	0.4726036226
483	0.7683901649	0.4724478312
484	0.7688416793	0.4723364837
485	0.7684838677	0.4721991148
486	0.7686861535	0.4720114979
487	0.7682038835	0.4718210505
488	0.7679708826	0.4715964056
489	0.7678463094	0.4714686711
490	0.7679708826	0.4713658933
491	0.7679546834	0.4711819467
492	0.7684529828	0.4709863588
493	0.7685774947	0.4708113722
494	0.7684997978	0.4705927224
495	0.7682507583	0.4703959545
496	0.7684529828	0.4701828485
497	0.7682507583	0.4700254707
498	0.7687639086	0.4698334633
499	0.7688574317	0.469653066
