iter	F1	Logloss
79	0.6851832942	0.608098222
80	0.6861805201	0.6074649872
81	0.6850490196	0.6066702482
82	0.6867137159	0.6058554978
83	0.6869698518	0.6051766172
84	0.6876276031	0.604501421
85	0.689676237	0.6038999501
86	0.6890156919	0.6032765271
87	0.6901968785	0.6026368864
88	0.6901193025	0.6020296822
89	0.689837937	0.601367768
90	0.6902384349	0.6007737621
91	0.6948944023	0.6001768649
92	0.6954028873	0.599455132
93	0.6959991814	0.5988948499
94	0.6954652472	0.5982108581
95	0.6958213847	0.5974254523
96	0.6965418457	0.5967282103
97	0.6960433494	0.5962426303
98	0.6961325967	0.5955666873
99	0.6957769578	0.5950283358
100	0.6957056472	0.5944772657
101	0.6961246668	0.5938567699
102	0.695768009	0.5932650913
103	0.6967213115	0.5925490059
104	0.6973791974	0.5918649316
105	0.6979315994	0.5913354677
106	0.6976219762	0.5907870668
107	0.6975504766	0.5901691515
108	0.6978557505	0.5896138692
109	0.6977554576	0.5890192885
110	0.698542992	0.5884347008
111	0.6994871795	0.5880747099
112	0.699804868	0.5872641194
113	0.6999383857	0.5866698564
114	0.6996713229	0.5860864567
115	0.6994962476	0.5854920233
116	0.7000720239	0.5847031986
117	0.7008529442	0.5839907611
118	0.7006369427	0.5834008047
119	0.7005034419	0.5827511657
120	0.7009864365	0.58219421
121	0.7011600452	0.5816763462
122	0.7011600452	0.581123966
123	0.7013147083	0.5805367045
124	0.7008213552	0.5800523975
125	0.700677479	0.5795447573
126	0.7033645437	0.5788954518
127	0.7046717432	0.5784393026
128	0.7046365786	0.5779129883
129	0.704781491	0.5774391384
130	0.7052165861	0.5769460146
131	0.7049871465	0.576428813
132	0.7049028677	0.5760128375
133	0.7051690474	0.5755494711
134	0.7052415211	0.5748704343
135	0.705821953	0.5742973821
136	0.7053626464	0.5738699232
137	0.7054956343	0.573411982
138	0.7064502876	0.5730085186
139	0.7063532793	0.5724786395
140	0.7061358506	0.571951024
141	0.706316653	0.5714160478
142	0.7060876707	0.5708431451
143	0.7057858022	0.5702963589
144	0.707209517	0.5698136687
145	0.7076197313	0.5694006393
146	0.7078974359	0.5689879515
147	0.7080898185	0.5684661447
148	0.7070044098	0.5679381324
149	0.7068594279	0.5676578655
150	0.7077049349	0.567144574
151	0.7083803467	0.5667883808
152	0.7077775498	0.5662193021
153	0.7093727543	0.5656560487
154	0.709471954	0.5652032
155	0.7099887075	0.5647264398
156	0.7096376886	0.564218397
157	0.7096244613	0.5638750531
158	0.7099424815	0.5634284381
159	0.7101077476	0.562948669
160	0.7103072654	0.5624927004
161	0.7106452939	0.5619886255
162	0.710691178	0.5616242458
163	0.7116627346	0.5611798548
164	0.7117948718	0.5607948607
165	0.7120311539	0.5603890226
166	0.7108470757	0.5599531608
167	0.7115660184	0.5595117032
168	0.7119269818	0.5590598626
169	0.7115582016	0.5586872984
170	0.7128773876	0.5583025965
171	0.7134646962	0.5579581168
172	0.7130827685	0.5576077085
173	0.7125231339	0.5571490712
174	0.7129648654	0.5567163599
175	0.7131273735	0.5563285741
176	0.713377103	0.5559307341
177	0.713566807	0.5554911659
178	0.7138455218	0.555013602
179	0.7142710367	0.5546274311
180	0.7142563681	0.5541787886
181	0.7144617913	0.553638483
182	0.7143444307	0.5532717742
183	0.7148429481	0.5528016403
184	0.7152385839	0.5524463968
185	0.7156641347	0.5520073893
186	0.7158694313	0.5516667029
187	0.7161482394	0.5513137777
188	0.7166906179	0.5509100597
189	0.7167487685	0.5505557901
190	0.7167641926	0.5501754139
191	0.7178908494	0.549759215
192	0.7182331793	0.5493371674
193	0.7181491003	0.5489677291
194	0.7181069959	0.5486014353
195	0.7186921653	0.5482978004
196	0.7183069653	0.5478642144
197	0.7180435676	0.5474905079
198	0.7184545828	0.5471303511
199	0.7189972259	0.546868827
200	0.7192928359	0.5464839656
201	0.7189555921	0.5458939873
202	0.7203781728	0.5454905913
203	0.7199671154	0.5451533717
204	0.7202631849	0.5447883089
205	0.719893136	0.5443530524
206	0.7208059211	0.5440533248
207	0.7207151665	0.5437695049
208	0.7204113111	0.5433792508
209	0.7204444902	0.543079414
210	0.7208727872	0.5426702681
211	0.7207986004	0.5423567946
212	0.7202962658	0.5420594961
213	0.7200986436	0.5416214075
214	0.7209039548	0.5412378921
215	0.7212575773	0.540918408
216	0.7217766811	0.5405545599
217	0.7219482121	0.5402496228
218	0.721388946	0.5399261907
219	0.7222108075	0.5395906442
220	0.7221765914	0.5391730387
221	0.7231510924	0.5388587707
222	0.7230422304	0.5385554294
223	0.7231731065	0.5382605936
224	0.7228372284	0.5380291234
225	0.7227854583	0.5376762382
226	0.72291624	0.5373120048
227	0.7227854583	0.5370604085
228	0.7230643179	0.536631277
229	0.7230643179	0.5363392274
230	0.7235089158	0.5359540963
231	0.7236963426	0.5356853169
232	0.7240884883	0.5354448502
233	0.7238836542	0.5350263201
234	0.7234914455	0.534810779
235	0.7236788202	0.5345403671
236	0.7238836542	0.5342163712
237	0.7236222086	0.533995351
238	0.7235131539	0.5336826898
239	0.723234391	0.5335112405
240	0.7231603725	0.5331190349
241	0.7237178831	0.5326097042
242	0.7243884966	0.5322566106
243	0.7244626407	0.5319780901
244	0.7244062244	0.5316601164
245	0.7249078247	0.5313803651
246	0.7256347256	0.531048801
247	0.7254480287	0.5307330565
248	0.7258955988	0.5303997213
249	0.7255423659	0.5300294214
250	0.7259516987	0.5297598616
251	0.7261941291	0.5294338371
252	0.7259153201	0.5292377868
253	0.7261198609	0.5289844737
254	0.7262501278	0.528628477
255	0.7264729951	0.5282593124
256	0.7270308983	0.5279181142
257	0.7272169377	0.5276122408
258	0.7289470992	0.5272272567
259	0.7297269659	0.5270018213
260	0.7298568507	0.5266215233
261	0.7308439898	0.5262977347
262	0.7309738134	0.5259563212
263	0.7310683586	0.5256407915
264	0.7312531969	0.5253942947
265	0.7315525535	0.5250765341
266	0.7319018405	0.5248153318
267	0.7320716113	0.5245077388
268	0.7328150573	0.5241218363
269	0.7327198364	0.5238674052
270	0.7326995809	0.5235401321
271	0.7329586101	0.5232038195
272	0.7328291087	0.5229431934
273	0.7332175335	0.5227222895
274	0.7332379395	0.5224719945
275	0.7338100102	0.5221831585
276	0.7341436013	0.5218111797
277	0.7338100102	0.5214472229
278	0.7340686275	0.5211578677
279	0.733939332	0.5208853473
280	0.7335307936	0.5206553364
281	0.7338100102	0.5203290709
282	0.7338100102	0.5200792643
283	0.7343143266	0.5198180145
284	0.7345187002	0.5195843368
285	0.734402124	0.5193047688
286	0.7343478705	0.5189194424
287	0.7348647269	0.5187017214
288	0.7351229968	0.5184787111
289	0.7355312851	0.51817287
290	0.7357893663	0.5179376796
291	0.7363153595	0.5176541442
292	0.7368528541	0.5173168559
293	0.7368850786	0.5170734946
294	0.7374541004	0.5168627965
295	0.7378403181	0.5165695982
296	0.7381947986	0.5163325059
297	0.7376146789	0.5160201983
298	0.7378719935	0.5158403074
299	0.7380758255	0.5156094927
300	0.7385587606	0.5153488425
301	0.7392766174	0.5150993746
302	0.7407331976	0.5147444526
303	0.7405295316	0.5146156775
304	0.7408086363	0.5144021914
305	0.7405823661	0.5142160761
306	0.7402504837	0.5139429692
307	0.7404541289	0.5136218572
308	0.7416530945	0.5133635639
309	0.7414723552	0.5129787275
310	0.7415478615	0.5126911936
311	0.74182707	0.5125289058
312	0.7416004887	0.5121728218
313	0.7417811705	0.5120098109
314	0.7422177009	0.5116912869
315	0.742700173	0.5114092824
316	0.7432349949	0.511193383
317	0.742979243	0.5108803562
318	0.7424442862	0.5106566657
319	0.7427233869	0.5104210628
320	0.7429269286	0.5101587794
321	0.742851328	0.5098060417
322	0.7426478071	0.5095307915
323	0.7430548489	0.5093583649
324	0.743083808	0.5091969916
325	0.742851328	0.5089276375
326	0.7432583698	0.5086216648
327	0.7433106115	0.5083993019
328	0.7432061069	0.5081833112
329	0.7433340118	0.5079377246
330	0.7435375534	0.5076241381
331	0.743514091	0.5073228348
332	0.7435897436	0.5070632527
333	0.7440016267	0.5068032001
334	0.7438974776	0.5064280379
335	0.7433682285	0.5061361343
336	0.7434437894	0.505905536
337	0.7437461867	0.5057200767
338	0.7444320146	0.5055906841
339	0.7442333096	0.5054067785
340	0.7439309294	0.5051697734
341	0.7438268469	0.5050017287
342	0.7439780465	0.5047856648
343	0.7441056911	0.5044614065
344	0.7442852789	0.5042091249
345	0.7443089431	0.5039123427
346	0.7447392498	0.5037216613
347	0.7446397724	0.5034067747
348	0.7449186992	0.5031123653
349	0.7451458778	0.5028047742
350	0.7455284553	0.5025238065
351	0.7455007626	0.5022985335
352	0.7454489983	0.5021952164
353	0.7466205915	0.5019075686
354	0.746217122	0.5016289945
355	0.7466233371	0.5014637823
356	0.7467235599	0.5011784818
357	0.7472304096	0.501003141
358	0.7472817803	0.5007475571
359	0.7473577236	0.500549318
360	0.7479939055	0.5002992746
361	0.7482481974	0.4999644028
362	0.7488065008	0.4997288503
363	0.7487054523	0.4995456596
364	0.7489335771	0.4992892244
365	0.7494920764	0.4989807876
366	0.7495934959	0.4987506089
367	0.74954259	0.4983943162
368	0.7499237882	0.498228689
369	0.7500762273	0.4979653048
370	0.7494916633	0.4977977195
371	0.750203252	0.4976188815
372	0.749949218	0.4974623871
373	0.7501776469	0.4971864747
374	0.7501522224	0.4970114772
375	0.7503297149	0.4967842522
376	0.7504819888	0.4965924761
377	0.7506849315	0.4963722414
378	0.7506849315	0.4961838889
379	0.7504058442	0.4960210388
380	0.750659363	0.4958264839
381	0.7507105156	0.4956761459
382	0.7509640755	0.4954683017
383	0.7512937595	0.4952344012
384	0.7516737675	0.4951206874
385	0.7516996449	0.494914708
386	0.7523066004	0.494713716
387	0.7521540801	0.494531103
388	0.7521038224	0.4944085932
389	0.7521800852	0.4941406276
390	0.7525093785	0.4939811129
391	0.7529888551	0.4938080652
392	0.7529125722	0.4936327886
393	0.7528101266	0.493398274
394	0.7522285251	0.4931846445
395	0.7530889204	0.4930007352
396	0.7528101266	0.4927505545
397	0.7529340348	0.4925392011
398	0.7529340348	0.4922751626
399	0.7526555387	0.4920858218
400	0.7530601922	0.491799599
401	0.7534911961	0.4915829229
402	0.7536437247	0.4913504482
403	0.7537668116	0.4910618695
404	0.753816601	0.4908454238
405	0.7536671725	0.4906779759
406	0.7536671725	0.490516022
407	0.7536671725	0.4903498495
408	0.753919288	0.4900954474
409	0.7545757913	0.4899180269
410	0.7544498382	0.4896833362
411	0.7546521036	0.4895760229
412	0.7551556814	0.4893482848
413	0.755079349	0.4891503602
414	0.7554116933	0.4888974053
415	0.7559915057	0.4886827105
416	0.7561444321	0.4883589913
417	0.7561222425	0.4880916428
418	0.756729407	0.4878815379
419	0.7566801619	0.487749181
420	0.7571067274	0.4875361592
421	0.7570575736	0.4873496467
422	0.7569317952	0.4871980079
423	0.7572324499	0.4868223471
424	0.7569261881	0.4866320298
425	0.757330637	0.48645236
426	0.7571833266	0.4861617193
427	0.7572599413	0.4859686402
428	0.7570084	0.4857068633
429	0.757588021	0.4854270069
430	0.757588021	0.4852878897
431	0.757330637	0.4851152393
432	0.7576308874	0.4848846183
433	0.7574012327	0.4847630663
434	0.7576033141	0.4845843907
435	0.7577777778	0.4844326962
436	0.7579585649	0.4842878058
437	0.7581395349	0.4840317285
438	0.7588509003	0.4838481021
439	0.7590739056	0.4835989943
440	0.7590739056	0.4833735533
441	0.7594015366	0.483079618
442	0.7593247751	0.4829498218
443	0.7593453223	0.4827361822
444	0.7591712986	0.4825756185
445	0.7594987874	0.4823665362
446	0.7593734209	0.4821297083
447	0.7593734209	0.4819876219
448	0.7592480291	0.4818450107
449	0.7593247751	0.4816640658
450	0.7593528817	0.4815055913
451	0.7594783136	0.4812592627
452	0.7595269382	0.4810965751
453	0.7596241285	0.4809003826
454	0.7593734209	0.480807395
455	0.7594706536	0.4805788184
456	0.7599232401	0.4804520507
457	0.7602504545	0.4801976266
458	0.7602303728	0.4800526388
459	0.7612799031	0.479819619
460	0.7608563926	0.4796035645
461	0.7603272397	0.4793814793
462	0.7608849379	0.4791942991
463	0.7610386986	0.4790895532
464	0.761010101	0.4788744465
465	0.7611638715	0.4786859725
466	0.7621163166	0.4784595126
467	0.7622412923	0.4782863614
468	0.7623372691	0.4780441635
469	0.7621834325	0.4778649274
470	0.7622314133	0.4777273773
471	0.7626639758	0.4775362033
472	0.7628075837	0.4773462412
473	0.7630092779	0.477210841
474	0.7625289906	0.477082285
475	0.7624521073	0.47688671
476	0.762826328	0.4766572197
477	0.7631340123	0.4763818055
478	0.7635850388	0.4762133368
479	0.7635557347	0.4759812509
480	0.7634311057	0.4758166057
481	0.7640834425	0.4756925536
482	0.7641604515	0.4754693687
483	0.7639588793	0.4753471055
484	0.7641309824	0.4751289064
485	0.7644686429	0.4749170925
486	0.7643915717	0.4746795994
487	0.76487195	0.4744489409
488	0.764824526	0.4742263822
489	0.765245439	0.473999857
490	0.7651507512	0.4738471782
491	0.7651209677	0.4736599038
492	0.7650141072	0.4734769969
493	0.7649193548	0.4733263721
494	0.7651683128	0.4731365995
495	0.7655887982	0.472889869
496	0.7658846038	0.4726669767
497	0.7657131346	0.472491475
498	0.7655415617	0.4723152759
499	0.7660046376	0.4720654398
